Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,NoSeniorCitizen_Contract_Month-to-month,PaymentMethod0_Contract_Month-to-month0,InternetService_Fiber optic,StreamingTV_NoInternetService,No_OB_DP_TS,TotalServices,SenCit_Dependents,Partner_Dependents,SenCit_Partner,SenCit_Contract,SenCit_TechSupport,SenCit_PayMeth,Contract_mean_totCharges,Contract_totCharges_diff,PayMeth_mean_monthCharges,PayMeth_monthCharges_diff,Tenure_cat,MonthlyCharges_cat
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,1,84.7,6185.15,0,1,0,0,0,1,1,2,0,0,0,2,2,1,3683.643191800877,2501.5068081991226,66.7036565324568,17.9963434675432,5,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,24.25,24.25,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1370.9231314432975,-1346.6731314432975,62.961703124999964,-38.711703124999964,0,0
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,0,86.0,165.45,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1370.9231314432975,-1205.4731314432975,62.961703124999964,23.038296875000036,0,0
0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,0,88.9,454.15,1,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,-916.7731314432975,62.961703124999964,25.93829687500004,0,0
0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,0,44.4,263.05,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1370.9231314432975,-1107.8731314432976,62.961703124999964,-18.561703124999966,0,0
0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,1123.65,0,1,0,0,1,0,1,7,0,0,0,2,1,1,3683.643191800877,-2559.993191800877,66.7036565324568,-47.5036565324568,5,0
0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,0,50.3,913.3,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-457.62313144329755,62.961703124999964,-12.661703124999967,1,0
0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,0,84.45,1058.6,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-312.3231314432976,62.961703124999964,21.48829687500004,1,0
1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,0,92.5,934.1,1,0,0,1,0,1,1,2,1,1,2,1,3,1,1370.9231314432975,-436.8231314432975,62.961703124999964,29.538296875000036,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,55.7,55.7,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1315.2231314432975,62.961703124999964,-7.261703124999961,0,0
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,0,93.9,5029.2,1,0,1,1,0,1,1,2,0,1,1,0,0,0,1370.9231314432975,3658.2768685567025,62.961703124999964,30.93829687500004,4,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,1,24.1,587.4,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-3096.243191800877,66.7036565324568,-42.6036565324568,2,0
1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,1,20.95,495.15,0,1,0,0,1,0,1,7,0,1,1,1,1,1,3018.965635738831,-2523.815635738831,66.7036565324568,-45.7536565324568,2,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.95,69.95,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-1300.9731314432975,62.961703124999964,6.988296875000039,0,0
0,0,1,1,56,1,2,1,0,0,2,0,2,2,1,1,1,99.8,5515.45,0,1,0,0,0,1,1,2,1,2,1,1,0,1,3018.965635738831,2496.4843642611686,66.7036565324568,33.09634346754319,4,0
0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,1,93.3,6398.05,0,1,0,0,0,1,1,2,1,2,1,2,2,1,3683.643191800877,2714.406808199123,66.7036565324568,26.596343467543193,5,0
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2403.6156357388313,66.7036565324568,-41.90365653245681,1,0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,0,19.75,210.65,0,1,0,0,1,0,1,7,1,2,1,2,1,0,3683.643191800877,-3472.993191800877,62.961703124999964,-43.211703124999964,0,0
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,74.9,74.9,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-1296.0231314432974,62.961703124999964,11.938296875000042,0,0
0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,50.45,50.45,1,0,1,1,1,1,1,1,1,2,1,0,0,0,1370.9231314432975,-1320.4731314432975,62.961703124999964,-12.511703124999961,0,0
0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,1,90.9,1259.0,1,0,1,0,0,1,1,2,1,2,1,0,0,1,1370.9231314432975,-111.9231314432975,66.7036565324568,24.1963434675432,1,0
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,2032.3,0,1,0,0,1,1,1,0,1,2,1,2,2,1,3683.643191800877,-1651.343191800877,66.7036565324568,-18.553656532456806,3,0
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,114.6,8100.25,0,1,0,0,0,1,1,2,1,2,1,2,2,1,3683.643191800877,4416.606808199123,66.7036565324568,47.89634346754319,5,0
1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,29.8,2134.3,0,1,0,0,1,1,1,0,1,1,2,2,1,2,3018.965635738831,-884.665635738831,66.7036565324568,-36.90365653245681,5,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,20.05,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1350.8731314432976,62.961703124999964,-42.91170312499996,0,0
1,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,0,25.0,316.2,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1054.7231314432975,62.961703124999964,-37.961703124999964,1,0
1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,0,87.4,5918.8,1,1,0,0,0,1,1,2,1,2,1,1,0,0,3018.965635738831,2899.834364261169,62.961703124999964,24.43829687500004,5,0
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,1,0,0,1,1,1,1,0,0,0,2,2,1,3683.643191800877,2213.7568081991226,66.7036565324568,18.64634346754319,5,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.25,20.25,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1350.6731314432975,62.961703124999964,-42.711703124999964,0,0
0,0,1,0,55,1,2,1,2,0,0,0,2,0,0,1,1,89.8,4959.6,0,0,1,0,0,1,0,2,0,1,1,0,0,1,1370.9231314432975,3588.676868556703,66.7036565324568,23.096343467543193,4,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,0,19.4,168.65,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1202.2731314432974,62.961703124999964,-43.561703124999966,0,0
1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,0,79.8,4914.8,0,1,0,0,1,1,1,1,0,1,1,1,0,0,3018.965635738831,1895.834364261169,62.961703124999964,16.838296875000033,5,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,20.15,20.15,1,0,1,0,1,0,1,7,1,2,1,0,1,1,1370.9231314432975,-1350.7731314432974,66.7036565324568,-46.553656532456806,0,0
1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,0,82.15,4904.85,0,0,0,1,0,1,1,2,1,1,2,1,1,1,1370.9231314432975,3533.926868556703,62.961703124999964,19.18829687500004,5,0
1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,0,60.9,688.5,0,0,1,1,1,1,1,1,0,0,0,0,2,0,1370.9231314432975,-682.4231314432975,62.961703124999964,-2.0617031249999656,0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,1,44.95,2168.9,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1370.9231314432975,797.9768685567026,66.7036565324568,-21.7536565324568,3,0
0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,0,96.55,2263.45,0,1,0,0,0,1,1,2,2,2,2,3,1,1,3683.643191800877,-1420.1931918008772,62.961703124999964,33.58829687500003,2,0
1,1,0,0,50,1,2,1,0,0,0,0,2,2,0,1,0,95.7,4816.7,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,3445.7768685567025,62.961703124999964,32.73829687500004,4,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,0,19.65,1025.05,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-2658.5931918008773,62.961703124999964,-43.311703124999966,4,0
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,1,68.85,1970.5,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1370.9231314432975,599.5768685567025,66.7036565324568,2.14634346754319,2,0
0,0,1,0,18,1,0,1,0,0,2,0,2,2,0,1,1,95.95,1745.5,0,0,1,0,0,1,1,2,0,1,1,0,0,1,1370.9231314432975,374.5768685567025,66.7036565324568,29.2463434675432,1,0
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,0,54.8,731.3,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1370.9231314432975,-639.6231314432976,62.961703124999964,-8.161703124999967,1,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,89.4,6376.55,0,1,0,0,1,1,1,1,1,2,1,2,2,0,3683.643191800877,2692.906808199123,62.961703124999964,26.43829687500004,5,0
0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,7388.45,0,1,0,0,0,1,1,2,1,2,1,1,2,1,3018.965635738831,4369.484364261169,66.7036565324568,45.64634346754319,5,0
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,1,104.8,6597.25,0,1,0,0,0,1,1,2,1,2,1,2,0,1,3683.643191800877,2913.606808199123,66.7036565324568,38.09634346754319,5,0
0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,2249.1,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1370.9231314432975,878.1768685567024,66.7036565324568,31.9963434675432,1,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.0,20.0,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1350.9231314432975,62.961703124999964,-42.961703124999964,0,0
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,1,77.65,714.15,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-656.7731314432975,66.7036565324568,10.946343467543201,0,0
1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,0,101.9,5549.4,1,0,0,1,0,1,1,2,1,1,2,1,1,1,1370.9231314432975,4178.476868556702,62.961703124999964,38.93829687500004,4,0
0,1,1,0,19,1,2,1,0,0,0,0,2,2,0,1,0,94.95,1760.25,0,0,0,1,0,1,0,2,1,1,2,1,1,1,1370.9231314432975,389.3268685567025,62.961703124999964,31.98829687500004,1,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,0,1,0,0,0,1,1,2,0,1,1,2,2,1,3683.643191800877,4282.306808199122,66.7036565324568,45.39634346754319,5,0
0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,1,19.85,943.1,0,1,0,0,1,0,1,7,0,1,1,1,1,1,3018.965635738831,-2075.8656357388313,66.7036565324568,-46.8536565324568,4,0
0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,0,19.8,813.3,0,1,0,0,1,0,1,7,0,0,0,2,1,0,3683.643191800877,-2870.3431918008773,62.961703124999964,-43.16170312499996,3,0
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,1,20.3,467.15,0,1,0,0,1,0,1,7,0,0,0,1,1,1,3018.965635738831,-2551.815635738831,66.7036565324568,-46.40365653245681,1,0
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,2312.55,0,1,0,0,1,1,1,1,0,1,1,1,2,1,3018.965635738831,-706.415635738831,66.7036565324568,23.39634346754319,2,0
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,0,59.45,357.6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,-1013.3231314432975,62.961703124999964,-3.5117031249999613,0,0
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,1,24.95,1288.0,0,1,0,0,1,0,1,7,0,0,0,2,1,1,3683.643191800877,-2395.643191800877,66.7036565324568,-41.7536565324568,4,0
0,0,1,1,59,1,2,1,0,2,0,2,0,2,0,1,1,96.65,5580.8,0,0,1,0,0,1,1,2,1,2,1,0,2,1,1370.9231314432975,4209.876868556703,66.7036565324568,29.9463434675432,4,0
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1370.9231314432975,-1074.8231314432974,66.7036565324568,-32.0036565324568,0,0
0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,1,59.8,3246.45,0,1,0,0,1,1,1,1,1,2,1,2,0,1,3683.643191800877,-437.19319180087723,66.7036565324568,-6.903656532456807,4,0
1,0,1,1,50,1,2,0,2,0,0,2,2,0,2,1,1,70.5,3486.65,0,1,0,0,1,1,1,1,1,2,1,2,2,1,3683.643191800877,-196.99319180087696,66.7036565324568,3.7963434675431955,4,0
0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,1,62.8,418.3,0,0,1,0,1,1,1,1,0,0,0,0,2,1,1370.9231314432975,-952.6231314432976,66.7036565324568,-3.9036565324568073,0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1370.9231314432975,-1290.3731314432976,66.7036565324568,-22.103656532456803,0,0
1,0,1,1,25,1,0,1,0,0,0,0,2,2,1,1,0,90.4,2178.6,1,1,0,0,0,1,0,2,1,2,1,1,0,0,3018.965635738831,-840.3656357388313,62.961703124999964,27.43829687500004,2,0
0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,0,85.1,6155.4,0,1,0,0,1,1,1,1,0,1,1,2,2,0,3683.643191800877,2471.7568081991226,62.961703124999964,22.13829687500003,5,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,0,19.9,533.5,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2485.465635738831,62.961703124999964,-43.061703124999966,2,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,44.95,85.15,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1370.9231314432975,-1285.7731314432974,62.961703124999964,-18.01170312499996,0,0
0,0,1,0,21,0,1,0,2,0,0,0,0,0,0,0,0,28.5,629.35,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1370.9231314432975,-741.5731314432975,62.961703124999964,-34.461703124999964,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,44.55,44.55,0,0,1,1,1,1,0,1,1,2,1,0,0,0,1370.9231314432975,-1326.3731314432976,62.961703124999964,-18.411703124999967,0,0
0,0,1,0,31,1,0,0,0,0,0,2,0,0,0,1,0,49.2,1498.55,0,0,1,1,1,1,1,1,0,1,1,0,2,0,1370.9231314432975,127.62686855670245,62.961703124999964,-13.761703124999961,2,0
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,0,74.95,825.7,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,-545.2231314432975,62.961703124999964,11.988296875000039,0,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,19.9,19.9,1,0,1,1,1,0,1,7,1,2,1,0,1,0,1370.9231314432975,-1351.0231314432974,62.961703124999964,-43.061703124999966,0,0
0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,0,76.2,981.45,0,0,1,1,1,1,1,1,0,1,1,0,2,0,1370.9231314432975,-389.47313144329746,62.961703124999964,13.238296875000039,1,0
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.2,34.75,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2984.215635738831,62.961703124999964,-42.76170312499997,0,0
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,1,75.9,357.75,1,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-1013.1731314432975,66.7036565324568,9.196343467543201,0,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,1,19.6,1387.45,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2296.193191800877,66.7036565324568,-47.1036565324568,5,0
0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,1,110.5,2857.6,0,1,0,0,0,1,1,2,1,0,1,2,1,2,3018.965635738831,-161.36563573883132,66.7036565324568,43.796343467543196,2,0
0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,75.45,3545.1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,2174.176868556702,66.7036565324568,8.746343467543198,3,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,0,63.85,4264.6,0,0,1,1,1,1,1,1,0,1,1,0,2,0,1370.9231314432975,2893.676868556703,62.961703124999964,0.8882968750000373,5,0
0,0,1,1,18,1,0,0,0,0,0,0,2,0,0,0,0,55.95,1082.8,0,0,1,1,1,1,0,1,1,2,1,0,0,0,1370.9231314432975,-288.12313144329755,62.961703124999964,-7.011703124999961,1,0
0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,24.15,812.5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1370.9231314432975,-558.4231314432975,62.961703124999964,-38.811703124999966,2,0
1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1433.8,0,1,0,0,1,0,1,7,0,1,1,2,1,1,3683.643191800877,-2249.8431918008773,66.7036565324568,-46.8536565324568,5,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,0,19.65,68.35,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-1302.5731314432976,62.961703124999964,-43.311703124999966,0,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,25.05,56.35,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1370.9231314432975,-1314.5731314432976,62.961703124999964,-37.91170312499996,0,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,0,20.9,518.3,0,0,1,1,1,0,1,7,0,0,0,0,1,0,1370.9231314432975,-852.6231314432976,62.961703124999964,-42.061703124999966,2,0
1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,0,89.5,477.7,1,0,0,1,0,1,0,2,1,0,1,1,1,1,1370.9231314432975,-893.2231314432975,62.961703124999964,26.538296875000036,0,0
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,0,89.75,552.65,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1370.9231314432975,-818.2731314432975,62.961703124999964,26.788296875000036,0,0
1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,0,73.9,2405.05,1,1,0,0,1,1,1,1,1,2,1,1,2,0,3018.965635738831,-613.915635738831,62.961703124999964,10.938296875000042,2,0
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0,1,0,0,0,1,1,2,0,0,0,1,0,1,3018.965635738831,2041.9343642611684,66.7036565324568,27.39634346754319,4,0
0,0,0,0,70,1,2,1,2,2,2,0,2,2,2,1,0,111.15,7737.55,0,1,0,0,0,1,1,2,0,0,0,2,0,0,3683.643191800877,4053.906808199123,62.961703124999964,48.18829687500004,5,0
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25,0,1,0,0,0,1,1,2,1,2,1,2,0,1,3683.643191800877,4203.606808199123,66.7036565324568,42.84634346754319,5,0
0,0,0,0,5,1,2,0,2,0,0,0,0,0,0,1,0,53.8,283.95,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1086.9731314432975,62.961703124999964,-9.161703124999967,0,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.5,8425.15,0,1,0,0,0,1,1,2,1,2,1,2,2,0,3683.643191800877,4741.506808199123,62.961703124999964,52.538296875000036,5,0
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.35,1153.25,0,1,0,0,1,0,1,7,1,2,1,2,1,1,3683.643191800877,-2530.393191800877,66.7036565324568,-47.3536565324568,4,0
0,0,1,0,28,1,2,1,0,0,2,2,2,2,0,1,0,104.8,3046.05,1,0,1,1,0,1,1,2,0,1,1,0,2,0,1370.9231314432975,1675.1268685567027,62.961703124999964,41.83829687500003,2,0
0,0,0,0,33,1,2,0,2,2,0,0,0,0,0,1,0,60.9,2033.85,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1370.9231314432975,662.9268685567024,62.961703124999964,-2.0617031249999656,2,0
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,1,61.8,750.1,0,0,1,0,1,1,1,1,1,2,1,0,2,1,1370.9231314432975,-620.8231314432975,66.7036565324568,-4.903656532456807,1,0
1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,0,85.1,1873.7,1,0,1,1,0,1,0,2,0,1,1,0,0,0,1370.9231314432975,502.77686855670254,62.961703124999964,22.13829687500003,1,0
0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,1,79.7,165.0,1,0,1,0,0,1,1,2,0,1,1,0,0,1,1370.9231314432975,-1205.9231314432975,66.7036565324568,12.996343467543198,0,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,1,19.9,601.55,0,0,1,0,1,0,1,7,0,0,0,0,1,1,1370.9231314432975,-769.3731314432976,66.7036565324568,-46.803656532456806,2,0
1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,1,65.6,339.9,0,0,1,0,1,1,1,1,0,0,0,0,2,1,1370.9231314432975,-1031.0231314432976,66.7036565324568,-1.1036565324568102,0,0
0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,0,106.15,6256.2,0,1,0,0,0,1,1,2,1,2,1,1,0,0,3018.965635738831,3237.2343642611686,62.961703124999964,43.18829687500004,4,0
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,1,85.5,4713.4,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1370.9231314432975,3342.4768685567024,66.7036565324568,18.796343467543196,4,0
0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,0,115.0,7396.15,0,1,0,0,0,1,1,2,0,1,1,1,2,0,3018.965635738831,4377.184364261168,62.961703124999964,52.038296875000036,5,0
1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,1,92.2,2568.15,0,1,0,0,0,1,0,2,1,2,1,1,0,1,3018.965635738831,-450.81563573883113,66.7036565324568,25.4963434675432,2,0
0,1,0,0,11,1,2,0,2,0,0,0,0,0,0,1,0,55.6,580.8,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1370.9231314432975,-790.1231314432976,62.961703124999964,-7.361703124999963,0,0
1,0,1,1,32,1,0,1,2,2,2,0,0,2,1,0,0,94.8,3131.55,0,1,0,0,0,1,1,2,1,2,1,1,0,0,3018.965635738831,112.58436426116896,62.961703124999964,31.838296875000033,2,0
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.05,6520.8,0,1,0,0,1,1,1,1,0,1,1,2,2,1,3683.643191800877,2837.156808199123,66.7036565324568,21.346343467543193,5,0
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,54.2,140.4,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1370.9231314432975,-1230.5231314432974,62.961703124999964,-8.761703124999961,0,0
1,0,1,1,70,0,1,0,2,0,2,2,2,2,2,0,1,59.5,4144.8,0,1,0,0,1,1,1,0,1,2,1,2,2,1,3683.643191800877,461.15680819912313,66.7036565324568,-7.2036565324568045,5,0
0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,0,19.95,936.7,0,1,0,0,1,0,1,7,1,1,0,1,1,0,3018.965635738831,-2082.2656357388314,62.961703124999964,-43.01170312499997,4,0
0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,0,71.35,2847.2,0,0,1,1,1,1,1,1,1,2,1,0,2,0,1370.9231314432975,1476.2768685567023,62.961703124999964,8.38829687500003,3,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,1,111.8,5809.75,0,1,0,0,0,1,1,2,0,1,1,1,2,1,3018.965635738831,2790.784364261169,66.7036565324568,45.09634346754319,4,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,0,20.1,730.1,0,1,0,0,1,0,1,7,0,0,0,1,1,0,3018.965635738831,-2288.8656357388313,62.961703124999964,-42.86170312499996,3,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,0,19.5,272.0,0,1,0,0,1,0,1,7,1,2,1,1,1,0,3018.965635738831,-2746.965635738831,62.961703124999964,-43.461703124999964,1,0
0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,2319.8,1,1,0,0,1,1,1,1,1,2,1,1,2,1,3018.965635738831,-699.165635738831,66.7036565324568,-12.553656532456806,3,0
1,0,1,0,40,1,0,0,0,2,0,0,0,0,0,1,0,50.15,2058.5,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1370.9231314432975,687.5768685567025,62.961703124999964,-12.811703124999966,3,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,229.5,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1370.9231314432975,-1141.4231314432975,66.7036565324568,8.046343467543196,0,0
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,0,29.6,79.45,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1370.9231314432975,-1291.4731314432975,62.961703124999964,-33.36170312499996,0,0
0,0,1,1,28,1,0,1,0,0,0,0,2,2,1,1,1,90.1,2598.95,1,1,0,0,0,1,0,2,1,2,1,1,0,1,3018.965635738831,-420.0156357388314,66.7036565324568,23.39634346754319,2,0
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,422.6,0,1,0,0,1,1,1,0,0,0,0,1,2,1,3018.965635738831,-2596.3656357388313,66.7036565324568,-26.303656532456806,0,0
0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,4515.85,1,0,0,0,0,1,1,2,1,0,1,1,1,2,1370.9231314432975,3144.926868556703,66.7036565324568,24.14634346754319,4,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,0,94.7,5468.95,0,1,0,0,0,1,1,2,0,0,0,1,2,0,3018.965635738831,2449.9843642611686,62.961703124999964,31.73829687500004,4,0
0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,1,85.9,1269.55,1,0,1,0,0,1,1,2,1,1,0,0,0,1,1370.9231314432975,-101.37313144329755,66.7036565324568,19.1963434675432,1,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,157.75,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1370.9231314432975,-1213.1731314432975,66.7036565324568,4.596343467543193,0,0
